动力强劲	4374	动力充足	动力充足	动力不足	动力满意	动力偏弱	动力够用	动力不错	动力很弱	动力不平顺	动力非常好	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	油门适中	油门灵敏	视野宽敞	视野不好
侧滑门不好	4		操控不好	视野不好	刹车不好	设计不好	用料不好	隔音不好	氛围灯不好	内饰不错	内饰不好看	油门适中	油门灵敏	隔音好	设计不好看	刹车性能好	音响效果不好	高速不稳	操控好	油门重	做工好	导航不错
转向稳定性满意	1		转向力度适中	转向灵活	转向很沉	动力满意	转向不精准	油耗很满意	转向精准	转向轻盈	转向沉稳	转向较轻	转向性能不行	油耗满意	转向手感不错	转向偏沉	高速稳定	刹车性能好	方向盘大小适中	横向空间小	方向盘手感好	避震支撑性好
发动机介入动力出色	1		发动机抖动	发动机抖	发动机噪音大	发动机稳定	发动机不错	动力充足	动力不足	动力满意	动力偏弱	动力够用	动力不错	动力很弱	动力不平顺	轮胎抓地力强	动力输出平顺	动力非常好	方向盘抖动	越野能力强	新车味道大	内饰不错
内饰颜色漂亮	4		内饰不错	内饰不好看	内饰质感不错	大灯漂亮	车头漂亮	内饰用料不好	内饰用料差	内饰不够豪华	内饰做工不好	内饰做工很好	内饰豪华	内饰做工不错	车漆漂亮	内饰设计不错	内饰用料好	内饰好看	内饰简洁	远光够亮	大灯亮	灯光亮
电耗少	62		油耗	油耗低	空间、	隔音好	丰富	头部	路感差	操控好	油门重	省电	做工好	油箱大	充电便捷	灯光暗	刹车软	邮箱小	路感	噪音小	油耗较高	有异响
中控台造型好	2		中控设计好	操控不好	操控好	操控很好	中控异响	中控大气	中控简洁	中控塑料过多	视野不好	隔音好	刹车性能好	刹车不好	音响效果不好	操控比较舒服	做工好	尾灯造型独特	内饰用料不好	设计不好	车漆质量好	空间效果好
底盘通过性不好	567	通过性差	通过性好	通过性差	操控不好	视野不好	刹车性能好	刹车不好	音响效果不好	内饰用料不好	设计不好	空调效果不好	内饰做工不好	避震支撑性好	底盘扎实	用料不好	底盘松散	避震效果不好	方向盘手感不好	隔音不好	氛围灯不好	底盘舒适
定速巡航好	2		操控不好	导航好用	视野不好	隔音好	刹车性能好	刹车不好	高速不稳	操控好	做工好	设计不好	加速较慢	车漆质量好	变速箱不行	空间效果好	动力非常好	操控很好	用料不好	座椅用料好	空调效果好	隔音不好
中控储物格紧张	1		门板储物格鸡肋	门板储物空间大	中控异响	储物空间大	中控大气	中控简洁	中控设计好	储物空间少	中控塑料过多	储物空间小	操控不好	储物空间够用	储物空间很少	操控比较舒服	操控好	储物空间合理	操控很好	储物空间鸡肋	操控沉稳	操控一般
第三排空间绰绰有余	1		第三排空间挤	前排空间够用	前排空间不错	前排空间偏小	后排空间不大	后排空间够大	前排空间够大	后排空间小	后排空间很大	后排空间够用	空间、	空间宽裕	储物空间够用	储物空间很少	储物空间合理	空间一般	横向空间小	空间效果好	空间不够用	空间够用
没有置换补贴	26		配置很高	配置略低	配置不喜欢	有异响	配置丰富	配置低	有小毛病	有异味	配置不错	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	屁股难看	操控不好	导航好用	动力充足	油门适中	油门灵敏
后排有中间扶手	1		后排空间不大	后排空间够大	后排有隆起	后排空间小	后排空间很大	后排空间够用	后排压抑	前排空间够用	后排支撑够	后排舒服	后排头部空间小	前排空间不错	后排座椅难受	前排空间偏小	后排无隆起	后备厢空间够大	后备厢空间够用	后排坐垫短	后排座椅舒服	前排空间够大
钣金做工粗糙	12		做工粗糙	做工好	做工讲究	内饰做工不好	内饰做工很好	做工不错	内饰做工不错	外观做工不错	外观做工不精细	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足
第三排空间小	131	第三排空间挤	第三排空间挤	后排空间小	横向空间小	前排空间偏小	主驾空间小	空间小	储物空间小	空间、	主驾头部空间小	前排空间够用	后排头部空间小	前排空间不错	后排空间不大	后排空间够大	前排空间够大	储物空间大	空间较小	改装空间大	储物空间少	空间很小
油箱容量少	4		油箱大	油箱小	油门适中	油门灵敏	油耗	油门重	车漆质量好	邮箱小	油门响应慢	油门偏沉	油耗较高	油耗很满意	功能偏少	油耗很低	油耗满意	油门很轻	油耗低	储物空间少	油耗偏高	邮箱大
市区路段加速出色	3		加速较慢	市区油耗高	加速不错	加速很快	高速不稳	路感差	路感	路感清晰	高速稳定	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	门板储物格鸡肋	屁股难看	操控不好	导航好用	配置略低
第二排座椅不舒适	15	后排座椅难受	座椅不舒服	后排座椅舒服	座椅不灵活	座椅不够舒服	后排座椅难受	座椅舒服	座椅灵活	座椅偏硬	后排舒服	前排空间不错	后排空间不大	座椅用料好	空间舒适	第三排空间挤	底盘舒适	内饰不错	内饰不好看	操控不好	视野不好	设计不好看
刹车灵敏	44		刹车灵敏	刹车不灵敏	油门灵敏	刹车不好	油门刹车灵敏	刹车软	刹车平顺	刹车异响	座椅灵活	刹车性能好	转向灵活	空间灵活	新车味道大	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低
方向盘轻重合适	517	方向盘手感好	方向盘大小适中	方向盘手感好	方向盘指向精准	方向盘抖动	方向盘手感不好	转向轻盈	转向较轻	底盘舒适	转向力度适中	按键布局合理	油门重	储物空间合理	转向灵活	按键布局不合理	横向空间小	转向很沉	转向不精准	转向精准	底盘扎实	转向沉稳
市区路段加速优秀	5		加速较慢	市区油耗高	加速不错	加速很快	高速不稳	路感差	路感	路感清晰	高速稳定	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	门板储物格鸡肋	屁股难看	操控不好	导航好用	配置略低
底盘通过性满意	9		通过性好	通过性差	动力满意	油耗很满意	底盘扎实	底盘松散	油耗满意	底盘舒适	刹车性能好	避震支撑性好	过弯平稳	座椅包裹性差	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	门板储物格鸡肋	屁股难看
储物空间紧凑	30	储物空间鸡肋	储物空间够用	储物空间很少	储物空间合理	储物空间鸡肋	储物空间大	储物空间少	储物空间小	空间、	空间宽裕	门板储物空间大	空间一般	横向空间小	前排空间够用	前排空间不错	空间够用	前排空间偏小	后排空间不大	空间很大	空间灵活	后排空间够大
高速加速不错	1		加速不错	高速不稳	内饰不错	内饰质感不错	导航不错	加速较慢	变速箱不行	前排空间不错	动力不错	做工不错	空间不错	内饰做工不错	内饰设计不错	发动机不错	转向手感不错	氛围灯不错	外观做工不错	高速稳定	前脸不错	头部空间不错
内饰造型好评	3		内饰不好看	内饰用料好	内饰好看	内饰不错	内饰质感不错	尾灯造型独特	内饰用料不好	内饰用料差	内饰不够豪华	内饰做工不好	内饰做工很好	内饰豪华	内饰做工不错	内饰设计不错	内饰简洁	操控不好	导航好用	视野不好	隔音好	设计不好看
空间大	31442	空间够大	空间、	空间很大	空间够大	空间小	空间宽裕	空间一般	油箱大	空间够用	异味大	空间灵活	空间不错	风噪大	空间舒适	空间勾搭	储物空间大	空间较小	改装空间大	噪音大	空间很小	横向空间大
车里隔音效果给力	7		隔音好	音响效果不好	空间效果好	空调效果不好	空调效果好	避震效果不好	隔音不好	音响效果很好	音响效果一般	避震效果好	制冷效果好	车尾小气	车尾别扭	车头漂亮	车漆偏薄	车漆质量好	噪音小	车漆很薄	车头霸气	车头小气
涡轮介入平顺	13		动力不平顺	动力输出平顺	刹车平顺	起步平稳	过弯平稳	车尾平庸	变速箱换挡平顺	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏
GPS好评	3		内饰不好看	操控不好	导航好用	视野不好	隔音好	设计不好看	前脸好看	刹车不好	日行灯好看	操控好	做工好	设计不好	尾灯好看	启停不好用	操控很好	设计好看	用料不好	隔音不好	屏幕好	车尾好看
刹车踏板高度不合适	44	刹车不好	刹车不好	刹车不灵敏	刹车性能好	刹车灵敏	高速不稳	按键布局不合理	刹车软	刹车平顺	刹车异响	倒车影像不清晰	新车味道大	内饰不错	内饰不好看	转向力度适中	配置很高	门板储物格鸡肋	操控不好	视野不好	设计不好看	外观做工不精细
加速还不错	2314	加速不错	加速不错	内饰不错	高速不稳	导航不错	加速较慢	变速箱不行	动力不错	做工不错	空间不错	发动机不错	氛围灯不错	前脸不错	加速很快	操控不错	配置不错	操控不好	视野不好	内饰质感不错	刹车不好	设计不好
后排头部空间小	18	后排头部空间小	后排头部空间小	主驾头部空间小	后排空间小	主驾头部空间太小	横向空间小	前排空间偏小	后排空间不大	后排空间够大	主驾空间小	空间小	后排空间很大	头部空间不错	后排空间够用	储物空间小	空间、	后排压抑	头部	门板储物空间大	前排空间够用	后排支撑够
悬架减震差	6741	避震效果不好	悬架偏软	路感差	内饰用料差	用料略差	避震软	指向差	避震硬	通过性差	导航差	新车味道大	内饰不错	内饰不好看	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中
陡坡缓降不好	1		操控不好	视野不好	刹车不好	音响效果不好	内饰用料不好	设计不好	空调效果不好	内饰做工不好	用料不好	避震效果不好	隔音不好	氛围灯不好	内饰不错	内饰不好看	隔音好	设计不好看	刹车性能好	内饰质感不错	高速不稳	操控好
第二排座椅不适	17	后排座椅难受	后排座椅难受	后排座椅舒服	座椅灵活	座椅偏硬	座椅不灵活	座椅不舒服	前排空间不错	后排空间不大	座椅舒服	第三排空间挤	内饰不错	操控不好	视野不好	内饰质感不错	刹车不好	后排压抑	音响效果不好	高速不稳	导航不错	内饰用料不好
ABS防抱死好	1		操控不好	视野不好	隔音好	刹车性能好	刹车不好	A柱异响	音响效果不好	操控好	做工好	内饰用料不好	设计不好	车漆质量好	空间效果好	动力非常好	空调效果不好	方向盘手感好	内饰做工不好	操控很好	避震支撑性好	内饰做工很好
刹车踏板高度不合理	3		刹车不好	按键布局不合理	刹车不灵敏	刹车性能好	刹车灵敏	高速不稳	按键布局合理	储物空间合理	刹车软	刹车平顺	刹车异响	设计合理	倒车影像不清晰	新车味道大	内饰不错	内饰不好看	转向力度适中	配置很高	门板储物格鸡肋	操控不好
车头灯材质差劲	1		车头漂亮	车漆质量好	车头霸气	车头小气	车尾小气	日行灯好看	大灯漂亮	头部	车尾别扭	路感差	尾灯造型独特	内饰用料差	车漆偏薄	灯光暗	大灯偏暗	尾灯好看	日行灯难看	车漆很薄	大灯亮	大灯犀利
悬架减震不舒适	10126	避震效果不好	座椅不舒服	空间舒适	悬架偏软	底盘舒适	内饰不错	内饰不好看	操控不好	视野不好	避震硬朗	设计不好看	外观做工不精细	动力不平顺	内饰质感不错	刹车不好	音响效果不好	操控比较舒服	高速不稳	导航不错	内饰用料不好	座椅不灵活
市区路段动力够用	2		动力够用	动力充足	储物空间够用	动力不足	动力满意	前排空间够用	空间不够用	空间够用	动力偏弱	动力不错	市区油耗高	动力很弱	后备厢空间够用	后排空间够用	导航好用	远光够亮	动力不平顺	发动机抖动	发动机抖	路感差
扶手箱空间设计不合理	25		储物空间合理	设计合理	设计不好看	设计不好	按键布局不合理	空间不够用	前排空间不错	后排空间不大	空间不错	内饰设计不错	设计不灵活	头部空间不错	空间不灵活	空间、	空间宽裕	储物空间够用	储物空间很少	按键布局合理	空间一般	横向空间小
后排空间紧张	2414	后排空间不大	后排空间不大	后排空间够大	后排空间小	后排空间很大	后排空间够用	前排空间够用	前排空间不错	前排空间偏小	前排空间够大	空间、	空间宽裕	后排压抑	储物空间够用	储物空间很少	储物空间合理	空间一般	横向空间小	后排支撑够	后排舒服	后排头部空间小
爬坡动力优秀	1		动力充足	动力不足	动力满意	动力偏弱	动力够用	动力不错	动力很弱	动力不平顺	发动机抖动	发动机抖	动力非常好	发动机稳定	发动机不错	越野能力强	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高
刹车软	1002		刹车软	刹车不好	刹车灵敏	刹车平顺	避震软	刹车异响	空间、	隔音好	刹车性能好	丰富	油耗	头部	路感差	操控好	油门重	省电	做工好	油箱大	灯光暗	邮箱小
充电速度高	1		充电便捷	配置很高	安全配置高	高速不稳	省电	加速较慢	油耗较高	市区油耗高	维修成本高	油耗偏高	高速稳定	加速不错	加速很快	高速油耗高	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	屁股难看
车身接缝粗糙	157	做工粗糙	做工粗糙	车尾小气	车尾别扭	车头漂亮	车漆偏薄	车漆质量好	车漆很薄	车头霸气	车头小气	车漆漂亮	车尾好看	车内异响	车尾平庸	车漆很厚	车门异响	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、
扶手箱深度不够	9		变速箱不行	内饰不错	转向力度适中	操控不好	视野不好	内饰质感不错	变速箱换挡积极	刹车不好	音响效果不好	高速不稳	导航不错	油箱大	内饰用料不好	设计不好	动力不足	邮箱小	空间不够用	后排支撑够	空调效果不好	前排空间不错
第一排座椅不舒服	94	座椅不舒服	座椅不舒服	后排座椅舒服	座椅不够舒服	座椅舒服	座椅不灵活	后排舒服	后排座椅难受	座椅灵活	操控比较舒服	座椅偏硬	前排空间不错	后排空间不大	座椅用料好	第三排空间挤	内饰不错	内饰不好看	操控不好	视野不好	设计不好看	外观做工不精细
第二排座椅调节便利	2		后排座椅难受	后排座椅舒服	座椅灵活	座椅偏硬	座椅不灵活	座椅不舒服	座椅不够舒服	座椅用料好	座椅舒服	座椅包裹性差	第三排空间挤	后排压抑	充电便捷	前排空间够用	后排支撑够	后排舒服	后排头部空间小	前排空间不错	前排空间偏小	后排空间不大
动力给力	5447	动力充足	动力充足	动力不足	动力满意	动力偏弱	动力够用	动力不错	动力很弱	动力不平顺	动力非常好	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	油门适中	油门灵敏	视野宽敞	视野不好
底盘通过性差	467	通过性差	通过性差	通过性好	底盘扎实	底盘松散	座椅包裹性差	底盘舒适	路感差	内饰用料差	避震支撑性好	用料略差	指向差	导航差	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好
主动刹车不好	1		刹车不好	操控不好	视野不好	刹车性能好	音响效果不好	刹车灵敏	内饰用料不好	设计不好	油门刹车灵敏	动力不足	刹车软	动力非常好	刹车不灵敏	空调效果不好	刹车平顺	内饰做工不好	动力不错	用料不好	避震效果不好	隔音不好
定速巡航好评	4		导航好用	内饰不好看	操控不好	视野不好	隔音好	设计不好看	刹车性能好	前脸好看	刹车不好	日行灯好看	高速不稳	操控好	做工好	导航不错	设计不好	加速较慢	车漆质量好	变速箱不行	空间效果好	动力非常好
GPS好	2		操控不好	视野不好	隔音好	刹车不好	操控好	做工好	设计不好	操控很好	用料不好	隔音不好	屏幕好	通过性好	漆面好	内饰不错	内饰不好看	空间、	配置很高	屁股难看	导航好用	配置略低
空间绰绰有余	31762	空间宽裕	空间、	空间宽裕	空间一般	空间效果好	空间不够用	空间够用	空间很大	空间灵活	空间不错	空间够大	空间舒适	空间勾搭	空间小	空间较小	空间很小	空间不灵活	空调效果不好	空调效果好	新车味道大	内饰不错
行驶稳定性给力	1		高速稳定	驾驶位宽敞	刹车性能好	避震支撑性好	发动机稳定	座椅包裹性差	通过性好	通过性差	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	门板储物格鸡肋	屁股难看	操控不好	导航好用	配置略低	动力充足
高速加速糟糕	28		高速不稳	加速较慢	高速稳定	加速不错	加速很快	高速油耗高	变速箱不行	变速箱响应慢	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中
后排腿部空间紧张	7		后排头部空间小	后排空间不大	后排空间够大	后排空间小	后排空间很大	后排空间够用	主驾头部空间太小	主驾头部空间小	前排空间够用	前排空间不错	前排空间偏小	后备厢空间够大	后备厢空间够用	前排空间够大	后备厢空间很大	头部空间不错	空间、	空间宽裕	后排压抑	储物空间够用
满载动力肉	1		动力充足	发动机抖	动力不足	动力满意	动力偏弱	动力够用	动力不错	动力很弱	越野能力强	新车味道大	内饰不错	内饰不好看	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	油门适中	油门灵敏
扶手箱设计合理	2		设计合理	按键布局合理	储物空间合理	设计不好	按键布局不合理	设计好看	内饰设计不错	设计简洁	中控设计好	设计不好看	变速箱换挡积极	油箱大	邮箱小	变速箱不行	变速箱有顿挫感	变速箱响应慢	不便打理	设计不灵活	油箱小	便于打理
内饰好	8		内饰好看	内饰不错	内饰不好看	隔音好	操控好	做工好	内饰豪华	屏幕好	内饰用料好	内饰简洁	漆面好	空间、	操控不好	导航好用	视野不好	前脸好看	丰富	刹车不好	油耗	头部
充电费劲	2		充电便捷	省电	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好	避震硬朗	隔音好	屏幕清晰	远光够亮	座椅灵活	空间宽裕
加速慢	43	加速较慢	加速较慢	降挡慢	加速不错	起步慢	加速很快	空间、	隔音好	丰富	油耗	头部	高速不稳	路感差	操控好	油门重	省电	做工好	油箱大	灯光暗	刹车软	邮箱小
内饰材质不错	1		内饰不错	内饰质感不错	内饰做工不错	内饰设计不错	内饰用料不好	内饰做工不好	内饰不好看	导航不错	内饰用料差	内饰不够豪华	前排空间不错	内饰做工很好	动力不错	内饰豪华	做工不错	空间不错	发动机不错	内饰用料好	转向手感不错	氛围灯不错
前排座椅调节费劲	1		后排座椅难受	后排座椅舒服	座椅灵活	座椅偏硬	座椅不灵活	座椅不舒服	前排空间够用	座椅不够舒服	前排空间不错	前排空间偏小	座椅用料好	座椅舒服	前排空间够大	座椅包裹性差	前脸好看	后排压抑	前脸霸气	后排支撑够	后排舒服	后排头部空间小
第一排空间小	4		第三排空间挤	后排空间小	横向空间小	前排空间偏小	主驾空间小	空间小	储物空间小	空间、	主驾头部空间小	前排空间够用	后排头部空间小	前排空间不错	后排空间不大	后排空间够大	前排空间够大	储物空间大	空间较小	改装空间大	储物空间少	空间很小
GPS不错	3		内饰不错	导航不错	动力不错	做工不错	空间不错	发动机不错	氛围灯不错	前脸不错	加速不错	操控不错	配置不错	操控不好	视野不好	内饰质感不错	刹车不好	高速不稳	设计不好	动力不足	变速箱不行	前排空间不错
外型设计好	155	设计好看	中控设计好	设计不好	设计好看	操控不好	视野不好	隔音好	设计不好看	刹车性能好	刹车不好	操控好	做工好	车漆质量好	空间效果好	动力非常好	操控很好	用料不好	座椅用料好	空调效果好	隔音不好	内饰设计不错
加速给力	3555	加速不错	加速较慢	加速不错	加速很快	高速不稳	高速稳定	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好	避震硬朗	隔音好	屏幕清晰
前脸设计好评	1		前脸好看	设计好看	中控设计好	前脸不好看	前脸很好看	设计不好看	前脸霸气	设计不好	内饰设计不错	设计简洁	设计合理	前脸不错	前脸犀利	内饰不好看	操控不好	导航好用	视野不好	隔音好	刹车性能好	刹车不好
脱困能力差	5		越野能力强	路感差	功能丰富	内饰用料差	功能实用	用料略差	功能偏少	指向差	通过性差	导航差	新车味道大	内饰不错	内饰不好看	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足
换档不平顺	390	动力不平顺	动力不平顺	刹车平顺	内饰不错	内饰不好看	操控不好	视野不好	设计不好看	起步平稳	刹车不好	高速不稳	导航不错	座椅不灵活	设计不好	座椅不舒服	动力不足	动力输出平顺	配置不喜欢	空间不够用	刹车不灵敏	启停不好用
方向盘灵活性好评	5		方向盘手感好	方向盘手感不好	转向灵活	方向盘大小适中	方向盘指向精准	方向盘抖动	座椅灵活	座椅不灵活	避震支撑性好	空间灵活	设计不灵活	通过性好	空间不灵活	内饰不好看	转向力度适中	操控不好	导航好用	油门灵敏	视野不好	隔音好
优惠幅度小	65		横向空间小	邮箱小	噪音小	主驾空间小	空间小	空间较小	后排空间小	转弯半径小	空间很小	油箱小	储物空间小	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好	导航好用
冬天电耗大	2		新车味道大	油耗	省电	油箱大	侧倾较大	充电便捷	胎噪很大	异味大	空间很大	市区油耗高	风噪大	空间够大	储物空间大	油耗低	改装空间大	噪音大	横向空间大	邮箱大	高速油耗高	内饰不错
储物空间紧张	67	储物空间少	储物空间够用	储物空间很少	储物空间合理	储物空间鸡肋	储物空间大	储物空间少	储物空间小	空间、	空间宽裕	门板储物空间大	空间一般	横向空间小	前排空间够用	前排空间不错	空间够用	前排空间偏小	后排空间不大	空间很大	空间灵活	后排空间够大
空调开启后电耗大	1		空调效果不好	空间很大	空间够大	空调效果好	新车味道大	空间、	空间宽裕	后排压抑	油耗	省电	门板储物空间大	空间一般	油箱大	侧倾较大	充电便捷	空间效果好	空间不够用	后排舒服	发动机噪音大	胎噪很大
内饰颜色不漂亮	3		内饰不错	内饰不好看	内饰质感不错	内饰用料不好	内饰做工不好	内饰做工不错	内饰设计不错	大灯漂亮	车头漂亮	内饰用料差	内饰不够豪华	内饰做工很好	内饰豪华	车漆漂亮	内饰用料好	内饰好看	内饰简洁	操控不好	视野不好	设计不好看
转向灵活性差劲	1		转向灵活	转向力度适中	座椅灵活	转向很沉	转向不精准	转向精准	空间灵活	转向轻盈	转向沉稳	转向较轻	转向性能不行	座椅包裹性差	转向手感不错	指向差	转向偏沉	通过性差	油门灵敏	刹车性能好	刹车灵敏	路感差
充电不方便	19		充电便捷	内饰不错	内饰不好看	操控不好	视野不好	设计不好看	动力不平顺	刹车不好	高速不稳	省电	导航不错	座椅不灵活	设计不好	座椅不舒服	动力不足	配置不喜欢	空间不够用	刹车不灵敏	启停不好用	转向不精准
后排没有中间扶手	3		后排头部空间小	后排空间不大	后排空间够大	后排有隆起	后排空间小	后排空间很大	后排空间够用	后排压抑	前排空间够用	后排支撑够	后排舒服	前排空间不错	后排座椅难受	前排空间偏小	后排无隆起	后备厢空间够大	后备厢空间够用	后排坐垫短	后排座椅舒服	前排空间够大
市区路段加速给力	9		加速较慢	市区油耗高	加速不错	加速很快	高速不稳	路感差	路感	路感清晰	高速稳定	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	门板储物格鸡肋	屁股难看	操控不好	导航好用	配置略低
第二排座椅难受	21	后排座椅难受	后排座椅难受	后排座椅舒服	座椅灵活	座椅偏硬	座椅舒服	第三排空间挤	屁股难看	后排压抑	座椅不灵活	座椅不舒服	前排空间够用	后排支撑够	后排舒服	前排空间不错	油耗可以接受	前排空间偏小	后排空间不大	日行灯难看	后排无隆起	后排空间够大
后排头顶空间紧凑	10	后排头部空间小	后排头部空间小	后排空间不大	后排空间够大	后排空间小	后排空间很大	后排空间够用	主驾头部空间太小	主驾头部空间小	前排空间够用	前排空间不错	前排空间偏小	后备厢空间够大	后备厢空间够用	前排空间够大	后备厢空间很大	头部空间不错	空间、	空间宽裕	后排压抑	储物空间够用
后排空间绰绰有余	33	后排空间够大	后排空间不大	后排空间够大	后排空间小	后排空间很大	后排空间够用	前排空间够用	前排空间不错	前排空间偏小	前排空间够大	空间、	空间宽裕	后排压抑	储物空间够用	储物空间很少	储物空间合理	空间一般	横向空间小	空间效果好	空间不够用	后排支撑够
第一排头部空间狭窄	2		后排头部空间小	主驾头部空间太小	主驾头部空间小	第三排空间挤	头部空间不错	前排空间够用	前排空间不错	前排空间偏小	后排空间不大	后排空间够大	前排空间够大	后排空间小	后排空间很大	后排空间够用	空间、	空间宽裕	储物空间够用	储物空间很少	头部	门板储物空间大
市区路段省油	8		市区油耗高	路感差	省电	路感	路感清晰	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好
电池安全性差劲	3		安全配置高	座椅包裹性差	通过性差	刹车性能好	路感差	内饰用料差	避震支撑性好	用料略差	指向差	通过性好	导航差	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	门板储物格鸡肋	屁股难看	操控不好
起步平顺	60	起步平稳	起步平稳	刹车平顺	起步很快	起步偏慢	起步快	起步慢	动力不平顺	过弯平稳	车尾平庸	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞
外观设计差	10		外观一般	中控设计好	外观好看	路感差	设计不好	内饰用料差	设计好看	用料略差	内饰设计不错	设计简洁	指向差	外观做工不错	设计合理	通过性差	导航差	新车味道大	内饰不错	内饰不好看	空间、	配置很高
手套箱空间狭窄	1		空间、	空间宽裕	储物空间够用	储物空间很少	储物空间合理	空间一般	横向空间小	前排空间够用	前排空间不错	空间够用	前排空间偏小	后排空间不大	空间很大	空间灵活	后排空间够大	后备厢空间够大	空间不错	空间够大	后备厢空间够用	空间舒适
后备厢空间大	429	后备厢空间够大	后备厢空间够大	后备厢空间很大	后备厢空间够用	后备厢开口大	后排空间不大	后备厢空间比较小	后排空间够大	储物空间大	改装空间大	后排空间小	后排空间很大	后备厢比较小	后备厢储物空间少	横向空间大	空间、	门板储物空间大	横向空间小	后排头部空间小	空间很大	空间够大
并线稳定性不好	1		操控不好	视野不好	刹车性能好	刹车不好	音响效果不好	内饰用料不好	设计不好	空调效果不好	内饰做工不好	避震支撑性好	用料不好	避震效果不好	方向盘手感不好	隔音不好	氛围灯不好	通过性好	高速稳定	内饰不错	内饰不好看	隔音好
第一排头部空间宽松	1		后排头部空间小	主驾头部空间太小	主驾头部空间小	第三排空间挤	头部空间不错	空间宽裕	前排空间够用	前排空间不错	前排空间偏小	后排空间不大	后排空间够大	前排空间够大	后排空间小	后排空间很大	后排空间够用	空间、	储物空间够用	储物空间很少	头部	门板储物空间大
车身稳定控制不好	2		操控不好	视野不好	刹车不好	音响效果不好	操控好	内饰用料不好	设计不好	车漆质量好	空调效果不好	内饰做工不好	操控很好	用料不好	避震效果不好	方向盘手感不好	隔音不好	氛围灯不好	中控设计好	高速稳定	操控不错	内饰不错
车身运动风	1		车尾小气	车尾别扭	车头漂亮	车漆偏薄	车漆质量好	车漆很薄	车头霸气	车头小气	车漆漂亮	车尾好看	车内异响	车尾平庸	大灯拉风	车漆很厚	车门异响	新车味道大	内饰不错	内饰不好看	空间、	配置很高
内饰简约	4		内饰简洁	内饰不错	内饰豪华	内饰好看	内饰不好看	内饰用料差	内饰用料好	设计简洁	中控简洁	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好
市区路段动力优秀	22		动力充足	动力不足	动力满意	动力偏弱	动力够用	动力不错	市区油耗高	动力很弱	动力不平顺	发动机抖动	发动机抖	路感差	轮胎抓地力强	路感	动力非常好	发动机稳定	方向盘抖动	发动机不错	路感清晰	越野能力强
全景天窗不错	1		内饰不错	内饰质感不错	导航不错	前排空间不错	动力不错	做工不错	空间不错	内饰做工不错	内饰设计不错	发动机不错	转向手感不错	氛围灯不错	外观做工不错	前脸不错	头部空间不错	加速不错	操控不错	配置不错	操控不好	视野不好
油门踏板轻重不合理	29		油门重	按键布局不合理	油门很轻	门板储物格鸡肋	油门适中	油门灵敏	按键布局合理	门板储物空间大	储物空间合理	油门刹车灵敏	油门响应慢	油门响应积极	油门偏沉	设计合理	内饰不错	内饰不好看	操控不好	视野不好	设计不好看	外观做工不精细
车漆颜色不耐看	1		内饰不好看	设计不好看	车漆偏薄	车漆质量好	车漆很薄	车漆漂亮	车尾好看	前脸不好看	车漆很厚	尾灯不好看	内饰不错	屁股难看	操控不好	视野不好	外观做工不精细	动力不平顺	内饰质感不错	车尾小气	前脸好看	刹车不好
