刹车软		刹车软	刹车不好	刹车灵敏	刹车平顺	避震软	刹车异响	空间、	隔音好	刹车性能好	丰富	油耗	头部	路感差	操控好	油门重	省电	做工好	油箱大	灯光暗	邮箱小
充电速度高		充电便捷	配置很高	安全配置高	高速不稳	省电	加速较慢	油耗较高	市区油耗高	维修成本高	油耗偏高	高速稳定	加速不错	加速很快	高速油耗高	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	屁股难看
车身接缝粗糙		做工粗糙	车尾小气	车尾别扭	车头漂亮	车漆偏薄	车漆质量好	车漆很薄	车头霸气	车头小气	车漆漂亮	车尾好看	车内异响	车尾平庸	车漆很厚	车门异响	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、
扶手箱深度不够		变速箱不行	内饰不错	转向力度适中	操控不好	视野不好	内饰质感不错	变速箱换挡积极	刹车不好	音响效果不好	高速不稳	导航不错	油箱大	内饰用料不好	设计不好	动力不足	邮箱小	空间不够用	后排支撑够	空调效果不好	前排空间不错
第一排座椅不舒服		座椅不舒服	后排座椅舒服	座椅不够舒服	座椅舒服	座椅不灵活	后排舒服	后排座椅难受	座椅灵活	操控比较舒服	座椅偏硬	前排空间不错	后排空间不大	座椅用料好	第三排空间挤	内饰不错	内饰不好看	操控不好	视野不好	设计不好看	外观做工不精细
第二排座椅调节便利		后排座椅难受	后排座椅舒服	座椅灵活	座椅偏硬	座椅不灵活	座椅不舒服	座椅不够舒服	座椅用料好	座椅舒服	座椅包裹性差	第三排空间挤	后排压抑	充电便捷	前排空间够用	后排支撑够	后排舒服	后排头部空间小	前排空间不错	前排空间偏小	后排空间不大
动力给力		动力充足	动力不足	动力满意	动力偏弱	动力够用	动力不错	动力很弱	动力不平顺	动力非常好	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	油门适中	油门灵敏	视野宽敞	视野不好
底盘通过性差		通过性差	通过性好	底盘扎实	底盘松散	座椅包裹性差	底盘舒适	路感差	内饰用料差	避震支撑性好	用料略差	指向差	导航差	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好
主动刹车不好		刹车不好	操控不好	视野不好	刹车性能好	音响效果不好	刹车灵敏	内饰用料不好	设计不好	油门刹车灵敏	动力不足	刹车软	动力非常好	刹车不灵敏	空调效果不好	刹车平顺	内饰做工不好	动力不错	用料不好	避震效果不好	隔音不好
定速巡航好评		导航好用	内饰不好看	操控不好	视野不好	隔音好	设计不好看	刹车性能好	前脸好看	刹车不好	日行灯好看	高速不稳	操控好	做工好	导航不错	设计不好	加速较慢	车漆质量好	变速箱不行	空间效果好	动力非常好
GPS好		操控不好	视野不好	隔音好	刹车不好	操控好	做工好	设计不好	操控很好	用料不好	隔音不好	屏幕好	通过性好	漆面好	内饰不错	内饰不好看	空间、	配置很高	屁股难看	导航好用	配置略低
空间绰绰有余		空间、	空间宽裕	空间一般	空间效果好	空间不够用	空间够用	空间很大	空间灵活	空间不错	空间够大	空间舒适	空间勾搭	空间小	空间较小	空间很小	空间不灵活	空调效果不好	空调效果好	新车味道大	内饰不错
行驶稳定性给力		高速稳定	驾驶位宽敞	刹车性能好	避震支撑性好	发动机稳定	座椅包裹性差	通过性好	通过性差	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	门板储物格鸡肋	屁股难看	操控不好	导航好用	配置略低	动力充足
高速加速糟糕		高速不稳	加速较慢	高速稳定	加速不错	加速很快	高速油耗高	变速箱不行	变速箱响应慢	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中
后排腿部空间紧张		后排头部空间小	后排空间不大	后排空间够大	后排空间小	后排空间很大	后排空间够用	主驾头部空间太小	主驾头部空间小	前排空间够用	前排空间不错	前排空间偏小	后备厢空间够大	后备厢空间够用	前排空间够大	后备厢空间很大	头部空间不错	空间、	空间宽裕	后排压抑	储物空间够用
满载动力肉		动力充足	发动机抖	动力不足	动力满意	动力偏弱	动力够用	动力不错	动力很弱	越野能力强	新车味道大	内饰不错	内饰不好看	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	油门适中	油门灵敏
扶手箱设计合理		设计合理	按键布局合理	储物空间合理	设计不好	按键布局不合理	设计好看	内饰设计不错	设计简洁	中控设计好	设计不好看	变速箱换挡积极	油箱大	邮箱小	变速箱不行	变速箱有顿挫感	变速箱响应慢	不便打理	设计不灵活	油箱小	便于打理
内饰好		内饰好看	内饰不错	内饰不好看	隔音好	操控好	做工好	内饰豪华	屏幕好	内饰用料好	内饰简洁	漆面好	空间、	操控不好	导航好用	视野不好	前脸好看	丰富	刹车不好	油耗	头部
充电费劲		充电便捷	省电	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好	避震硬朗	隔音好	屏幕清晰	远光够亮	座椅灵活	空间宽裕
加速慢		加速较慢	降挡慢	加速不错	起步慢	加速很快	空间、	隔音好	丰富	油耗	头部	高速不稳	路感差	操控好	油门重	省电	做工好	油箱大	灯光暗	刹车软	邮箱小
内饰材质不错		内饰不错	内饰质感不错	内饰做工不错	内饰设计不错	内饰用料不好	内饰做工不好	内饰不好看	导航不错	内饰用料差	内饰不够豪华	前排空间不错	内饰做工很好	动力不错	内饰豪华	做工不错	空间不错	发动机不错	内饰用料好	转向手感不错	氛围灯不错
前排座椅调节费劲		后排座椅难受	后排座椅舒服	座椅灵活	座椅偏硬	座椅不灵活	座椅不舒服	前排空间够用	座椅不够舒服	前排空间不错	前排空间偏小	座椅用料好	座椅舒服	前排空间够大	座椅包裹性差	前脸好看	后排压抑	前脸霸气	后排支撑够	后排舒服	后排头部空间小
第一排空间小		第三排空间挤	后排空间小	横向空间小	前排空间偏小	主驾空间小	空间小	储物空间小	空间、	主驾头部空间小	前排空间够用	后排头部空间小	前排空间不错	后排空间不大	后排空间够大	前排空间够大	储物空间大	空间较小	改装空间大	储物空间少	空间很小
GPS不错		内饰不错	导航不错	动力不错	做工不错	空间不错	发动机不错	氛围灯不错	前脸不错	加速不错	操控不错	配置不错	操控不好	视野不好	内饰质感不错	刹车不好	高速不稳	设计不好	动力不足	变速箱不行	前排空间不错
外型设计好		中控设计好	设计不好	设计好看	操控不好	视野不好	隔音好	设计不好看	刹车性能好	刹车不好	操控好	做工好	车漆质量好	空间效果好	动力非常好	操控很好	用料不好	座椅用料好	空调效果好	隔音不好	内饰设计不错
加速给力		加速较慢	加速不错	加速很快	高速不稳	高速稳定	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好	避震硬朗	隔音好	屏幕清晰
前脸设计好评		前脸好看	设计好看	中控设计好	前脸不好看	前脸很好看	设计不好看	前脸霸气	设计不好	内饰设计不错	设计简洁	设计合理	前脸不错	前脸犀利	内饰不好看	操控不好	导航好用	视野不好	隔音好	刹车性能好	刹车不好
脱困能力差		越野能力强	路感差	功能丰富	内饰用料差	功能实用	用料略差	功能偏少	指向差	通过性差	导航差	新车味道大	内饰不错	内饰不好看	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足
换档不平顺		动力不平顺	刹车平顺	内饰不错	内饰不好看	操控不好	视野不好	设计不好看	起步平稳	刹车不好	高速不稳	导航不错	座椅不灵活	设计不好	座椅不舒服	动力不足	动力输出平顺	配置不喜欢	空间不够用	刹车不灵敏	启停不好用
方向盘灵活性好评		方向盘手感好	方向盘手感不好	转向灵活	方向盘大小适中	方向盘指向精准	方向盘抖动	座椅灵活	座椅不灵活	避震支撑性好	空间灵活	设计不灵活	通过性好	空间不灵活	内饰不好看	转向力度适中	操控不好	导航好用	油门灵敏	视野不好	隔音好
优惠幅度小		横向空间小	邮箱小	噪音小	主驾空间小	空间小	空间较小	后排空间小	转弯半径小	空间很小	油箱小	储物空间小	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好	导航好用
冬天电耗大		新车味道大	油耗	省电	油箱大	侧倾较大	充电便捷	胎噪很大	异味大	空间很大	市区油耗高	风噪大	空间够大	储物空间大	油耗低	改装空间大	噪音大	横向空间大	邮箱大	高速油耗高	内饰不错
储物空间紧张		储物空间够用	储物空间很少	储物空间合理	储物空间鸡肋	储物空间大	储物空间少	储物空间小	空间、	空间宽裕	门板储物空间大	空间一般	横向空间小	前排空间够用	前排空间不错	空间够用	前排空间偏小	后排空间不大	空间很大	空间灵活	后排空间够大
空调开启后电耗大		空调效果不好	空间很大	空间够大	空调效果好	新车味道大	空间、	空间宽裕	后排压抑	油耗	省电	门板储物空间大	空间一般	油箱大	侧倾较大	充电便捷	空间效果好	空间不够用	后排舒服	发动机噪音大	胎噪很大
内饰颜色不漂亮		内饰不错	内饰不好看	内饰质感不错	内饰用料不好	内饰做工不好	内饰做工不错	内饰设计不错	大灯漂亮	车头漂亮	内饰用料差	内饰不够豪华	内饰做工很好	内饰豪华	车漆漂亮	内饰用料好	内饰好看	内饰简洁	操控不好	视野不好	设计不好看
转向灵活性差劲		转向灵活	转向力度适中	座椅灵活	转向很沉	转向不精准	转向精准	空间灵活	转向轻盈	转向沉稳	转向较轻	转向性能不行	座椅包裹性差	转向手感不错	指向差	转向偏沉	通过性差	油门灵敏	刹车性能好	刹车灵敏	路感差
充电不方便		充电便捷	内饰不错	内饰不好看	操控不好	视野不好	设计不好看	动力不平顺	刹车不好	高速不稳	省电	导航不错	座椅不灵活	设计不好	座椅不舒服	动力不足	配置不喜欢	空间不够用	刹车不灵敏	启停不好用	转向不精准
后排没有中间扶手		后排头部空间小	后排空间不大	后排空间够大	后排有隆起	后排空间小	后排空间很大	后排空间够用	后排压抑	前排空间够用	后排支撑够	后排舒服	前排空间不错	后排座椅难受	前排空间偏小	后排无隆起	后备厢空间够大	后备厢空间够用	后排坐垫短	后排座椅舒服	前排空间够大
市区路段加速给力		加速较慢	市区油耗高	加速不错	加速很快	高速不稳	路感差	路感	路感清晰	高速稳定	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	门板储物格鸡肋	屁股难看	操控不好	导航好用	配置略低
第二排座椅难受		后排座椅难受	后排座椅舒服	座椅灵活	座椅偏硬	座椅舒服	第三排空间挤	屁股难看	后排压抑	座椅不灵活	座椅不舒服	前排空间够用	后排支撑够	后排舒服	前排空间不错	油耗可以接受	前排空间偏小	后排空间不大	日行灯难看	后排无隆起	后排空间够大
后排头顶空间紧凑		后排头部空间小	后排空间不大	后排空间够大	后排空间小	后排空间很大	后排空间够用	主驾头部空间太小	主驾头部空间小	前排空间够用	前排空间不错	前排空间偏小	后备厢空间够大	后备厢空间够用	前排空间够大	后备厢空间很大	头部空间不错	空间、	空间宽裕	后排压抑	储物空间够用
后排空间绰绰有余		后排空间不大	后排空间够大	后排空间小	后排空间很大	后排空间够用	前排空间够用	前排空间不错	前排空间偏小	前排空间够大	空间、	空间宽裕	后排压抑	储物空间够用	储物空间很少	储物空间合理	空间一般	横向空间小	空间效果好	空间不够用	后排支撑够
第一排头部空间狭窄		后排头部空间小	主驾头部空间太小	主驾头部空间小	第三排空间挤	头部空间不错	前排空间够用	前排空间不错	前排空间偏小	后排空间不大	后排空间够大	前排空间够大	后排空间小	后排空间很大	后排空间够用	空间、	空间宽裕	储物空间够用	储物空间很少	头部	门板储物空间大
市区路段省油		市区油耗高	路感差	省电	路感	路感清晰	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好
电池安全性差劲		安全配置高	座椅包裹性差	通过性差	刹车性能好	路感差	内饰用料差	避震支撑性好	用料略差	指向差	通过性好	导航差	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	门板储物格鸡肋	屁股难看	操控不好
起步平顺		起步平稳	刹车平顺	起步很快	起步偏慢	起步快	起步慢	动力不平顺	过弯平稳	车尾平庸	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞
外观设计差		外观一般	中控设计好	外观好看	路感差	设计不好	内饰用料差	设计好看	用料略差	内饰设计不错	设计简洁	指向差	外观做工不错	设计合理	通过性差	导航差	新车味道大	内饰不错	内饰不好看	空间、	配置很高
手套箱空间狭窄		空间、	空间宽裕	储物空间够用	储物空间很少	储物空间合理	空间一般	横向空间小	前排空间够用	前排空间不错	空间够用	前排空间偏小	后排空间不大	空间很大	空间灵活	后排空间够大	后备厢空间够大	空间不错	空间够大	后备厢空间够用	空间舒适
后备厢空间大		后备厢空间够大	后备厢空间很大	后备厢空间够用	后备厢开口大	后排空间不大	后备厢空间比较小	后排空间够大	储物空间大	改装空间大	后排空间小	后排空间很大	后备厢比较小	后备厢储物空间少	横向空间大	空间、	门板储物空间大	横向空间小	后排头部空间小	空间很大	空间够大
并线稳定性不好		操控不好	视野不好	刹车性能好	刹车不好	音响效果不好	内饰用料不好	设计不好	空调效果不好	内饰做工不好	避震支撑性好	用料不好	避震效果不好	方向盘手感不好	隔音不好	氛围灯不好	通过性好	高速稳定	内饰不错	内饰不好看	隔音好
第一排头部空间宽松		后排头部空间小	主驾头部空间太小	主驾头部空间小	第三排空间挤	头部空间不错	空间宽裕	前排空间够用	前排空间不错	前排空间偏小	后排空间不大	后排空间够大	前排空间够大	后排空间小	后排空间很大	后排空间够用	空间、	储物空间够用	储物空间很少	头部	门板储物空间大
车身稳定控制不好		操控不好	视野不好	刹车不好	音响效果不好	操控好	内饰用料不好	设计不好	车漆质量好	空调效果不好	内饰做工不好	操控很好	用料不好	避震效果不好	方向盘手感不好	隔音不好	氛围灯不好	中控设计好	高速稳定	操控不错	内饰不错
车身运动风		车尾小气	车尾别扭	车头漂亮	车漆偏薄	车漆质量好	车漆很薄	车头霸气	车头小气	车漆漂亮	车尾好看	车内异响	车尾平庸	大灯拉风	车漆很厚	车门异响	新车味道大	内饰不错	内饰不好看	空间、	配置很高
内饰简约		内饰简洁	内饰不错	内饰豪华	内饰好看	内饰不好看	内饰用料差	内饰用料好	设计简洁	中控简洁	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好
市区路段动力优秀		动力充足	动力不足	动力满意	动力偏弱	动力够用	动力不错	市区油耗高	动力很弱	动力不平顺	发动机抖动	发动机抖	路感差	轮胎抓地力强	路感	动力非常好	发动机稳定	方向盘抖动	发动机不错	路感清晰	越野能力强
全景天窗不错		内饰不错	内饰质感不错	导航不错	前排空间不错	动力不错	做工不错	空间不错	内饰做工不错	内饰设计不错	发动机不错	转向手感不错	氛围灯不错	外观做工不错	前脸不错	头部空间不错	加速不错	操控不错	配置不错	操控不好	视野不好
油门踏板轻重不合理		油门重	按键布局不合理	油门很轻	门板储物格鸡肋	油门适中	油门灵敏	按键布局合理	门板储物空间大	储物空间合理	油门刹车灵敏	油门响应慢	油门响应积极	油门偏沉	设计合理	内饰不错	内饰不好看	操控不好	视野不好	设计不好看	外观做工不精细
车漆颜色不耐看		内饰不好看	设计不好看	车漆偏薄	车漆质量好	车漆很薄	车漆漂亮	车尾好看	前脸不好看	车漆很厚	尾灯不好看	内饰不错	屁股难看	操控不好	视野不好	外观做工不精细	动力不平顺	内饰质感不错	车尾小气	前脸好看	刹车不好
加速好评		加速较慢	加速不错	加速很快	导航好用	隔音好	前脸好看	高速不稳	操控好	做工好	尾灯好看	设计好看	屏幕好	车尾好看	高速稳定	外观好看	内饰好看	漆面好	内饰不错	内饰不好看	空间、
日间行车灯糟糕		日行灯好看	日行灯难看	新车味道大	空间、	刹车性能好	空间宽裕	车尾小气	刹车不好	大灯漂亮	刹车灵敏	车尾别扭	车头漂亮	空间一般	油门刹车灵敏	车漆偏薄	灯光暗	刹车软	空间效果好	空间不够用	刹车不灵敏
排挡杆手感不错		转向手感不错	内饰质感不错	方向盘手感不好	内饰不错	导航不错	前排空间不错	方向盘手感好	动力不错	做工不错	空间不错	内饰做工不错	内饰设计不错	发动机不错	氛围灯不错	外观做工不错	前脸不错	头部空间不错	加速不错	操控不错	配置不错
表显续航不精准		转向不精准	外观做工不精细	导航不错	转向精准	方向盘指向精准	操控精准	内饰不错	内饰不好看	操控不好	导航好用	视野不好	设计不好看	动力不平顺	内饰质感不错	刹车不好	音响效果不好	高速不稳	内饰用料不好	座椅不灵活	设计不好
第三排头部空间小		后排头部空间小	主驾头部空间小	第三排空间挤	主驾头部空间太小	后排空间小	横向空间小	前排空间偏小	主驾空间小	空间小	头部空间不错	储物空间小	空间、	头部	门板储物空间大	前排空间够用	前排空间不错	后排空间不大	后排空间够大	前排空间够大	储物空间大
空调开启后动力不好		空调效果不好	动力不足	动力不错	空调效果好	操控不好	动力充足	视野不好	动力不平顺	刹车不好	音响效果不好	内饰用料不好	设计不好	空间效果好	动力满意	动力非常好	启停不好用	内饰做工不好	动力偏弱	动力够用	用料不好
仪表台颜色不耐看		内饰不好看	设计不好看	仪表盘大气	前脸不好看	仪表盘简洁明了	尾灯不好看	内饰不错	屁股难看	操控不好	视野不好	外观做工不精细	动力不平顺	内饰质感不错	前脸好看	刹车不好	日行灯好看	音响效果不好	高速不稳	导航不错	内饰用料不好
后排腿部空间紧凑		后排头部空间小	后排空间不大	后排空间够大	后排空间小	后排空间很大	后排空间够用	主驾头部空间太小	主驾头部空间小	前排空间够用	前排空间不错	前排空间偏小	后备厢空间够大	后备厢空间够用	前排空间够大	后备厢空间很大	头部空间不错	空间、	空间宽裕	后排压抑	储物空间够用
发动机噪音大		发动机噪音大	发动机抖动	发动机抖	发动机稳定	发动机不错	噪音大	噪音小	胎噪很大	风噪大	噪音低	新车味道大	动力充足	隔音好	动力不平顺	油箱大	侧倾较大	动力不足	动力满意	动力非常好	后排空间不大
冬天费电		省电	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好	避震硬朗	隔音好	屏幕清晰	远光够亮	座椅灵活	空间宽裕	车尾小气
起步不平顺		动力不平顺	起步平稳	刹车平顺	起步很快	起步偏慢	起步快	起步慢	内饰不错	内饰不好看	操控不好	视野不好	设计不好看	刹车不好	高速不稳	导航不错	座椅不灵活	设计不好	座椅不舒服	动力不足	动力输出平顺
后排空间宽敞		后排空间不大	后排空间够大	后排空间小	后排空间很大	后排空间够用	空间宽裕	前排空间够用	前排空间不错	前排空间偏小	前排空间够大	空间、	视野宽敞	驾驶位宽敞	后排压抑	储物空间够用	储物空间很少	储物空间合理	空间一般	横向空间小	后排支撑够
前排腰部支撑不错		前排空间不错	后排支撑够	前脸不错	头部空间不错	内饰不错	内饰质感不错	导航不错	前排空间够用	后排头部空间小	前排空间偏小	后排空间不大	避震支撑性好	动力不错	做工不错	空间不错	内饰做工不错	内饰设计不错	前排空间够大	发动机不错	转向手感不错
操控不错		操控不错	操控不好	内饰不错	操控好	导航不错	操控很好	动力不错	做工不错	空间不错	操控沉稳	操控一般	操控笨重	前脸不错	加速不错	操控还行	操控精准	配置不错	视野不好	刹车不好	高速不稳
前备厢空间狭窄		后备厢空间够大	后备厢空间够用	后备厢空间很大	前排空间够用	前排空间不错	前排空间偏小	后备厢空间比较小	前排空间够大	空间、	空间宽裕	储物空间够用	储物空间很少	储物空间合理	空间一般	横向空间小	空间够用	后排空间不大	空间很大	空间灵活	后排空间够大
转向稳定性优秀		转向力度适中	转向灵活	转向很沉	转向不精准	转向精准	转向轻盈	转向沉稳	转向较轻	转向性能不行	转向手感不错	转向偏沉	高速稳定	刹车性能好	方向盘大小适中	横向空间小	方向盘手感好	避震支撑性好	发动机稳定	方向盘指向精准	方向盘抖动
满载动力绰绰有余		动力充足	动力不平顺	动力不足	动力满意	动力输出平顺	动力非常好	动力偏弱	动力够用	动力不错	动力很弱	转向力度适中	发动机抖动	发动机抖	发动机噪音大	发动机稳定	发动机不错	越野能力强	新车味道大	内饰不错	内饰不好看
转向轻重不合理		按键布局不合理	转向不精准	转向轻盈	转向性能不行	转向手感不错	转向力度适中	按键布局合理	储物空间合理	转向灵活	转向很沉	转向精准	转向沉稳	转向较轻	转向偏沉	设计合理	内饰不错	内饰不好看	操控不好	视野不好	设计不好看
起步不好		操控不好	视野不好	起步平稳	刹车不好	设计不好	起步很快	用料不好	起步偏慢	隔音不好	起步快	起步慢	内饰不错	内饰不好看	隔音好	设计不好看	高速不稳	操控好	做工好	导航不错	动力不足
储物空间设计糟糕		储物空间够用	储物空间很少	储物空间合理	储物空间鸡肋	储物空间大	储物空间少	储物空间小	空间、	空间宽裕	门板储物空间大	空间一般	设计不好	横向空间小	空间效果好	前排空间够用	空间不够用	前排空间不错	空间够用	前排空间偏小	后排空间不大
方向盘粗细不合适		方向盘手感不好	方向盘大小适中	方向盘手感好	方向盘指向精准	方向盘抖动	按键布局不合理	转向不精准	转向性能不行	转向手感不错	底盘舒适	内饰不错	内饰不好看	转向力度适中	操控不好	视野不好	设计不好看	外观做工不精细	动力不平顺	内饰质感不错	刹车不好
外型设计差劲		设计不好	设计好看	内饰设计不错	设计简洁	中控设计好	设计合理	设计不好看	路感差	内饰用料差	用料略差	设计不灵活	外观一般	指向差	外观做工不错	通过性差	外观好看	导航差	新车味道大	内饰不错	内饰不好看
内饰材质好评		内饰不好看	内饰用料好	内饰好看	内饰不错	内饰质感不错	内饰用料不好	内饰用料差	内饰不够豪华	内饰做工不好	内饰做工很好	内饰豪华	内饰做工不错	内饰设计不错	内饰简洁	操控不好	导航好用	视野不好	隔音好	设计不好看	刹车性能好
满载动力差		动力充足	发动机抖	路感差	内饰用料差	动力不足	动力满意	动力偏弱	动力够用	动力不错	动力很弱	用料略差	指向差	越野能力强	通过性差	导航差	新车味道大	内饰不错	内饰不好看	空间、	配置很高
电耗高		油耗	油耗较高	油耗低	油耗偏高	空间、	配置很高	隔音好	丰富	头部	路感差	操控好	油门重	省电	做工好	油箱大	充电便捷	灯光暗	刹车软	邮箱小	路感
有免费维修		有异响	有小毛病	有异味	新车味道大	内饰不错	内饰不好看	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好	避震硬朗	隔音好	驾驶位宽敞
爬坡动力出色		动力充足	动力不足	动力满意	动力偏弱	动力够用	动力不错	动力很弱	动力不平顺	发动机抖动	发动机抖	动力输出平顺	动力非常好	发动机稳定	发动机不错	越野能力强	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、
外观设计好看		设计好看	外观好看	设计不好看	中控设计好	内饰不好看	前脸好看	日行灯好看	设计不好	尾灯好看	内饰设计不错	设计简洁	外观一般	车尾好看	外观做工不错	设计合理	前脸不好看	内饰好看	前脸很好看	尾灯不好看	屁股难看
转向精准		转向精准	转向不精准	转向灵活	转向很沉	转向轻盈	转向沉稳	转向较轻	转向偏沉	操控精准	指向差	按键精致	内饰不错	转向力度适中	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足
脱困能力不错		动力不错	内饰不错	内饰质感不错	导航不错	动力不足	前排空间不错	做工不错	空间不错	内饰做工不错	内饰设计不错	发动机不错	转向手感不错	氛围灯不错	越野能力强	外观做工不错	前脸不错	头部空间不错	加速不错	操控不错	配置不错
空调开启后油耗可接受		油耗可以接受	油耗	空调效果不好	后排座椅难受	油耗较高	油耗很满意	市区油耗高	空调效果好	油耗很低	油耗满意	油耗低	油耗偏高	高速油耗高	空间、	油门适中	油门灵敏	空间宽裕	后排压抑	油门重	空间一般
优惠幅度大		新车味道大	油箱大	侧倾较大	胎噪很大	异味大	空间很大	风噪大	空间够大	储物空间大	改装空间大	噪音大	横向空间大	邮箱大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好
座椅加热好评		座椅用料好	座椅灵活	座椅偏硬	座椅不灵活	座椅不舒服	座椅不够舒服	座椅舒服	座椅包裹性差	内饰不好看	操控不好	导航好用	视野不好	隔音好	设计不好看	刹车性能好	前脸好看	刹车不好	日行灯好看	操控好	做工好
前排腰部支撑差		后排支撑够	前排空间够用	后排头部空间小	前排空间不错	前排空间偏小	前排空间够大	前脸好看	后排压抑	头部	路感差	前脸霸气	内饰用料差	主驾头部空间小	后排舒服	后排座椅难受	后排空间不大	避震支撑性好	后排无隆起	后排空间够大	用料略差
第二排座椅调节方便		后排座椅难受	后排座椅舒服	座椅灵活	座椅偏硬	座椅不灵活	座椅不舒服	座椅不够舒服	座椅用料好	座椅舒服	座椅包裹性差	第三排空间挤	后排压抑	前排空间够用	后排支撑够	后排舒服	后排头部空间小	前排空间不错	前排空间偏小	后排空间不大	后排无隆起
后排空间大		后排空间不大	后排空间够大	后排空间小	后排空间很大	前排空间够大	储物空间大	改装空间大	横向空间大	后排空间够用	空间、	后排压抑	横向空间小	前排空间够用	后排支撑够	后排舒服	后排头部空间小	前排空间不错	前排空间偏小	空间很大	后排无隆起
高速省油		高速不稳	高速稳定	省电	加速较慢	加速不错	加速很快	高速油耗高	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好	避震硬朗
储物空间设计不错		储物空间够用	储物空间很少	储物空间合理	前排空间不错	空间不错	储物空间鸡肋	内饰设计不错	储物空间大	储物空间少	头部空间不错	储物空间小	设计不好	后排空间不大	内饰不错	空间、	设计不好看	内饰质感不错	空间宽裕	门板储物空间大	导航不错
后排座椅不舒适		后排座椅舒服	座椅不舒服	后排座椅难受	座椅不灵活	后排舒服	座椅不够舒服	后排空间不大	座椅舒服	座椅灵活	后排压抑	座椅偏硬	后排支撑够	后排头部空间小	前排空间不错	后排无隆起	后排空间够大	座椅用料好	空间舒适	后排坐垫短	后排有隆起
倒车影像不好		倒车影像清晰	倒车影像不清晰	刹车不好	操控不好	视野不好	刹车性能好	音响效果不好	内饰用料不好	设计不好	车漆质量好	空调效果不好	内饰做工不好	用料不好	避震效果不好	隔音不好	氛围灯不好	新车味道大	内饰不错	内饰不好看	隔音好
GPS不好		操控不好	视野不好	刹车不好	设计不好	用料不好	隔音不好	氛围灯不好	内饰不错	内饰不好看	隔音好	设计不好看	刹车性能好	音响效果不好	高速不稳	操控好	做工好	导航不错	内饰用料不好	车漆质量好	动力不足
高速加速出色		高速不稳	加速较慢	高速稳定	加速不错	加速很快	高速油耗高	变速箱不行	变速箱响应慢	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中
车身接缝精致		按键精致	车尾小气	车尾别扭	车头漂亮	车漆偏薄	车漆质量好	转向不精准	转向精准	车漆很薄	车头霸气	车头小气	车漆漂亮	车尾好看	车内异响	车尾平庸	车漆很厚	车门异响	操控精准	新车味道大	内饰不错
高速加速还不错		加速不错	高速不稳	内饰不错	内饰质感不错	导航不错	加速较慢	变速箱不行	前排空间不错	动力不错	做工不错	空间不错	内饰做工不错	内饰设计不错	发动机不错	转向手感不错	氛围灯不错	外观做工不错	高速稳定	前脸不错	头部空间不错
底盘通过性出色		通过性好	通过性差	底盘扎实	底盘松散	底盘舒适	刹车性能好	避震支撑性好	过弯平稳	座椅包裹性差	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	门板储物格鸡肋	屁股难看	操控不好	导航好用	配置略低
内饰老气		内饰不错	内饰豪华	内饰好看	内饰简洁	内饰不好看	车尾小气	前脸霸气	内饰用料差	车头霸气	车头小气	内饰用料好	中控大气	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中
